date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2_5,pm10,o3,no2,so2,co
2023-11-30,3.51,10.0,22.7,10.57,30.01,88.0,189.0,34.0,24.0,16.0,13.0,2.0
2023-12-01,78.03,8.0,21.8,14.4,30.04,96.0,65.0,18.0,23.0,16.0,13.0,1.0
2023-12-02,59.16,8.6,20.3,11.51,30.06,94.0,26.0,14.0,21.0,16.0,13.0,1.0
2023-12-03,24.25,7.4,20.0,13.93,30.05,93.0,20.0,13.0,21.0,16.0,13.0,1.0
2023-12-04,4.71,7.0,21.1,8.66,30.0,93.0,17.0,8.0,23.0,15.0,13.0,1.0
2023-12-05,2.51,9.0,21.5,4.9,29.96,94.0,12.0,10.0,29.0,16.0,13.0,2.0
2023-12-06,9.98,6.2,21.0,13.12,30.03,93.0,14.0,10.0,64.0,16.0,13.0,2.0
2023-12-07,1.51,9.7,20.1,8.4,30.06,80.0,14.0,51.0,50.0,16.0,13.0,1.0
2023-12-08,0.0,10.0,21.3,5.6,29.94,82.0,84.0,18.0,22.0,16.0,13.0,4.0
2023-12-09,0.0,8.7,22.4,5.43,29.86,86.0,27.0,31.0,29.0,15.0,13.0,3.0
2023-12-10,0.0,5.3,23.9,5.64,29.81,89.0,47.0,97.0,26.0,16.0,13.0,1.0
2023-12-11,0.01,5.7,24.4,4.64,29.86,90.0,139.0,24.0,24.0,16.0,13.0,2.0
2023-12-12,1.6,7.7,24.5,5.59,29.93,86.0,37.0,47.0,20.0,15.0,13.0,2.0
2023-12-13,0.42,10.0,24.5,5.6,29.97,80.0,72.0,42.0,33.0,15.0,13.0,2.0
2023-12-14,0.03,10.0,23.8,5.52,29.96,83.0,70.0,44.0,34.0,16.0,13.0,2.0
2023-12-15,0.06,6.0,24.1,5.22,29.91,89.0,66.0,14.0,33.0,15.0,13.0,2.0
2023-12-16,12.99,7.3,23.3,12.29,29.98,90.0,20.0,16.0,31.0,15.0,13.0,1.0
2023-12-17,8.04,9.0,17.9,15.82,30.16,90.0,23.0,11.0,27.0,15.0,13.0,1.0
2023-12-18,0.92,9.7,18.3,9.63,30.1,87.0,16.0,22.0,25.0,15.0,13.0,1.0
2023-12-19,15.24,8.7,19.9,13.69,30.07,93.0,33.0,86.0,22.0,16.0,13.0,1.0
2023-12-20,4.38,9.3,16.1,16.44,30.19,87.0,128.0,14.0,20.0,16.0,13.0,1.0
2023-12-21,2.35,9.0,15.6,13.09,30.24,77.0,22.0,3.0,38.0,16.0,13.0,2.0
2023-12-22,2.82,10.0,15.0,16.02,30.32,77.0,5.0,3.0,37.0,16.0,13.0,1.0
2023-12-23,2.47,10.0,14.6,14.23,30.35,73.0,5.0,4.0,37.0,16.0,13.0,3.0
2023-12-24,0.68,10.0,15.0,11.91,30.34,70.0,7.0,5.0,35.0,16.0,13.0,1.0
2023-12-25,0.18,10.0,16.0,9.54,30.26,65.0,8.0,10.0,30.0,16.0,13.0,3.0
2023-12-26,2.04,8.3,16.4,12.5,30.22,78.0,15.0,18.0,31.0,16.0,13.0,3.0
2023-12-27,1.51,9.0,18.0,8.28,30.19,85.0,27.0,8.0,26.0,16.0,13.0,3.0
2023-12-28,0.72,10.0,19.4,7.06,30.12,88.0,12.0,6.0,24.0,16.0,13.0,2.0
2023-12-29,1.83,8.7,20.1,8.05,30.05,92.0,9.0,19.0,25.0,16.0,13.0,1.0
2023-12-30,4.16,5.3,20.5,7.75,30.02,95.0,31.0,40.0,32.0,15.0,13.0,1.0
2023-12-31,1.01,5.7,21.3,6.26,30.01,93.0,67.0,112.0,42.0,16.0,13.0,7.0
2024-01-01,1.22,7.3,21.4,5.67,30.0,92.0,181.0,97.0,28.02643160821185,16.0,13.0,2.0
2024-01-02,0.76,6.0,20.9,3.45,29.98,93.0,144.0,64.0,28.02643160821185,16.0,13.0,5.0
2024-01-03,12.3,7.0,21.5,12.05,30.02,93.0,114.0,62.0,26.02454363619672,16.0,13.0,3.0
2024-01-04,5.27,6.3,18.5,9.22,30.06,92.0,91.0,27.0,22.020767692166455,16.0,13.0,3.0
2024-01-05,0.4,9.0,19.7,4.13,30.03,90.0,40.0,27.0,24.02265566418159,15.0,13.0,3.0
2024-01-06,0.73,9.0,20.6,3.9,30.04,88.0,38.0,23.0,22.020767692166455,16.0,13.0,2.0
2024-01-07,1.5,10.0,21.6,5.25,30.02,86.0,32.0,26.0,20.018879720151325,16.0,13.0,1.0
2024-01-08,0.47,10.0,21.9,5.42,29.98,88.0,39.0,21.0,20.018879720151325,16.0,13.0,2.0
2024-01-09,0.09,10.0,21.9,5.33,29.94,85.0,30.0,31.0,20.018879720151325,15.0,13.0,3.0
2024-01-10,1.15,10.0,22.3,4.52,29.97,88.0,46.0,33.0,18.016991748136192,16.0,13.0,2.0
2024-01-11,3.77,9.7,22.0,3.91,29.98,90.0,52.0,23.0,18.016991748136192,16.0,13.0,1.0
2024-01-12,0.82,10.0,22.1,7.16,29.98,84.0,33.0,22.0,26.02454363619672,15.0,13.0,1.0
2024-01-13,3.14,9.9,21.7,6.54,30.01,85.0,31.0,32.0,42.03964741231778,15.0,13.0,2.0
2024-01-14,2.46,8.3,20.9,7.18,30.06,89.0,46.0,26.0,38.03587146828752,15.0,13.0,2.0
2024-01-15,2.12,10.0,20.9,5.48,30.06,89.0,38.0,19.0,36.033983496272384,15.0,13.0,1.0
2024-01-16,1.91,9.6,21.8,7.73,30.03,81.0,25.0,18.0,30.028319580226984,15.0,13.0,1.0
2024-01-17,1.13,10.0,21.4,6.66,30.0,82.0,24.0,24.0,20.018879720151325,16.0,13.0,4.0
2024-01-18,0.08,10.0,21.4,6.1,29.95,87.0,34.0,21.625,20.018879720151325,16.0,13.0,4.0
2024-01-19,0.02,7.3,21.8,6.48,29.91,87.0,30.625,19.25,32.03020755224212,16.0,13.0,4.0
2024-01-20,0.03,7.7,21.7,6.35,29.95,83.0,27.25,16.875,30.028319580226984,16.0,13.0,4.0
2024-01-21,0.95,10.0,21.9,7.07,30.0,84.0,23.875,14.5,32.03020755224212,16.0,10.0,4.0
2024-01-22,19.08,9.1,19.6,11.65,30.09,88.0,20.5,12.125,30.028319580226984,16.0,10.0,5.0
2024-01-23,7.34,7.0,12.6,14.57,30.28,85.0,17.125,9.75,28.02643160821185,16.0,10.0,5.0
2024-01-24,6.72,7.0,12.9,12.69,30.29,82.0,13.75,7.375,30.028319580226984,16.0,10.0,5.0
2024-01-25,4.94,6.0,13.8,11.01,30.29,85.0,10.375,5.0,28.02643160821185,16.0,10.0,5.0
2024-01-26,2.76,9.0,14.7,10.17,30.26,87.0,7.0,6.0,24.02265566418159,16.0,10.0,3.0
2024-01-27,2.91,8.7,15.7,11.88,30.21,88.0,9.0,9.0,24.02265566418159,16.0,10.0,3.0
2024-01-28,4.27,8.9,14.4,9.9,30.24,89.0,13.0,6.0,26.02454363619672,15.0,10.0,3.0
2024-01-29,5.44,8.5,15.1,6.35,30.17,90.0,9.0,13.0,26.02454363619672,16.0,10.0,2.0
2024-01-30,0.08,10.0,18.5,4.72,30.06,87.0,19.0,29.0,40.03775944030265,15.0,10.0,4.0
2024-01-31,0.02,6.0,21.1,6.13,29.99,89.0,43.0,35.0,36.033983496272384,15.0,11.0,4.0
2024-02-01,0.0,5.7,22.5,6.39,29.92,89.0,56.0,45.0,38.03587146828752,15.0,11.0,3.0
2024-02-02,0.0,6.0,22.8,6.21,29.9,89.0,80.0,40.0,38.03587146828752,15.0,11.0,3.0
2024-02-03,0.0,8.0,23.0,5.85,29.89,89.0,70.0,25.0,28.02643160821185,15.0,11.0,2.0
2024-02-04,0.0,7.7,23.4,4.82,29.86,87.0,57.0,33.0,32.03020755224212,15.0,10.0,2.0
2024-02-05,0.03,6.6,23.1,6.25,29.93,88.0,57.0,25.0,30.028319580226984,15.0,11.0,2.0
2024-02-06,0.02,6.0,23.1,5.94,29.92,89.0,37.0,17.0,32.03020755224212,15.0,10.0,1.0
2024-02-07,0.02,6.2,23.2,5.5,29.86,87.0,26.0,21.0,28.02643160821185,11.0,11.0,2.0
2024-02-08,3.54,7.7,19.4,13.5,29.97,92.0,32.0,22.0,34.03209552425725,14.0,10.0,2.0
2024-02-09,4.99,9.7,17.0,15.81,30.16,89.0,33.0,3.0,40.03775944030265,15.0,10.0,2.0
2024-02-10,2.63,9.0,15.7,10.16,30.3,79.0,4.0,5.0,38.03587146828752,16.0,10.0,2.0
2024-02-11,0.01,10.0,17.2,8.8,30.29,72.0,8.0,11.0,38.03587146828752,16.0,10.0,2.0
2024-02-12,0.0,10.0,17.3,5.89,30.2,81.0,19.0,18.0,38.03587146828752,15.0,11.0,2.0
2024-02-13,0.26,8.7,18.7,4.31,30.12,88.0,28.0,29.0,28.02643160821185,14.0,10.0,2.0
2024-02-14,0.04,7.0,20.6,7.02,30.04,86.0,40.0,24.0,28.02643160821185,15.0,11.0,2.0
2024-02-15,0.84,8.3,21.4,5.77,30.04,89.0,34.0,24.8,30.028319580226984,15.0,11.0,2.0
2024-02-16,1.25,8.7,21.3,7.63,30.06,85.0,35.8,25.6,28.02643160821185,15.0,11.0,2.0
2024-02-17,0.0,9.7,21.7,7.95,29.91,83.0,37.6,26.4,30.028319580226984,12.0,11.0,3.0
2024-02-18,0.0,7.7,23.1,7.13,29.83,82.0,39.4,27.2,34.03209552425725,12.0,11.0,3.0
2024-02-19,0.0,10.0,25.3,8.63,29.78,75.0,41.2,28.0,40.03775944030265,12.0,11.0,3.0
2024-02-20,0.0,10.0,26.1,8.53,29.74,71.0,43.0,38.0,36.033983496272384,13.0,12.0,3.0
2024-02-21,0.0,10.0,26.4,10.56,29.74,71.0,62.0,24.0,34.03209552425725,13.0,11.0,3.0
2024-02-22,0.0,10.0,24.9,7.2,29.82,80.0,36.0,21.0,32.03020755224212,13.0,12.0,3.0
2024-02-23,0.61,9.8,24.1,6.73,29.93,84.0,30.0,20.0,32.03020755224212,13.0,11.0,2.0
2024-02-24,1.03,10.0,23.5,7.98,30.0,82.0,29.0,18.0,32.03020755224212,14.0,11.0,2.0
2024-02-25,2.05,8.7,18.8,9.66,30.08,89.0,28.0,15.0,32.03020755224212,14.0,11.0,2.0
2024-02-26,0.51,10.0,19.5,7.25,30.06,88.0,21.0,19.0,32.03020755224212,13.0,11.0,3.0
2024-02-27,4.3,5.0,19.7,10.53,30.03,93.0,32.0,16.0,20.018879720151325,16.0,11.0,2.0
2024-02-28,0.31,10.0,19.7,6.69,29.97,89.0,32.0,12.0,20.018879720151325,14.0,11.0,3.0
2024-02-29,0.17,9.0,21.5,7.38,29.95,86.0,17.0,23.0,20.018879720151325,14.0,11.0,4.0
2024-03-01,6.11,9.0,19.4,14.3,30.05,92.0,37.0,14.0,20.018879720151325,15.0,11.0,2.0
2024-03-02,1.31,10.0,17.0,8.83,30.08,88.0,21.0,3.0,20.018879720151325,15.0,11.0,2.0
2024-03-03,0.07,10.0,19.0,7.33,29.93,84.0,4.0,6.0,18.016991748136192,13.0,11.0,3.0
2024-03-04,0.01,9.7,24.2,6.28,29.73,77.0,9.0,23.0,20.018879720151325,13.0,11.0,3.0
2024-03-05,0.0,10.0,29.1,9.22,29.64,49.0,34.0,42.0,20.018879720151325,13.0,13.0,4.0
2024-03-06,0.31,9.7,25.3,8.62,29.69,64.0,63.0,54.0,32.03020755224212,13.0,14.0,6.0
2024-03-07,1.25,10.0,21.6,10.76,29.89,89.0,91.0,48.0,40.03775944030265,14.0,11.0,2.0
2024-03-08,2.67,10.0,19.7,12.86,29.98,90.0,88.0,19.0,34.03209552425725,14.0,11.0,3.0
2024-03-09,0.7,10.0,20.0,9.68,29.98,89.0,29.0,22.0,40.03775944030265,14.0,11.0,3.0
2024-03-10,1.15,9.0,20.3,8.4,30.02,92.0,33.0,20.0,38.03587146828752,14.0,11.0,3.0
2024-03-11,3.31,8.0,19.9,10.38,30.07,93.0,31.0,11.0,38.03587146828752,15.0,11.0,3.0
2024-03-12,0.11,10.0,20.7,6.54,30.0,86.0,16.0,11.0,58.054751188438836,15.0,11.0,3.0
2024-03-13,0.01,9.3,21.9,7.45,29.92,86.0,17.0,22.0,128.12083020896847,13.0,12.0,3.0
2024-03-14,1.4,8.3,23.9,6.56,29.87,88.0,33.0,19.0,228.2152288097251,13.0,12.0,4.0
2024-03-15,0.03,8.0,24.2,6.35,29.86,85.0,27.0,27.0,178.16802950934678,14.0,12.0,4.0
2024-03-16,0.5,8.3,23.8,6.12,29.92,87.0,40.0,41.0,174.16425356531653,13.0,13.0,3.0
2024-03-17,3.76,7.3,24.7,7.08,29.9,86.0,64.0,36.0,144.13593398508954,12.0,12.0,3.0
2024-03-18,3.52,9.5,24.6,5.61,29.87,86.0,59.0,29.0,36.033983496272384,12.0,12.0,3.0
2024-03-19,10.43,7.6,22.0,12.05,30.04,92.0,43.0,24.0,28.02643160821185,13.0,12.0,3.0
2024-03-20,2.73,9.7,18.4,11.98,30.16,89.0,35.0,7.0,28.02643160821185,15.0,11.0,3.0
2024-03-21,0.1,10.0,20.4,7.03,29.99,82.0,9.0,10.0,28.02643160821185,13.0,12.0,3.0
2024-03-22,0.0,10.0,23.3,7.47,29.76,82.0,13.0,30.0,26.02454363619672,12.0,12.0,3.0
2024-03-23,0.03,10.0,25.6,7.77,29.72,78.0,43.0,29.0,24.02265566418159,13.0,12.0,3.0
2024-03-24,0.83,10.0,26.0,8.96,29.78,77.0,43.0,22.0,28.02643160821185,12.0,11.0,2.0
2024-03-25,0.22,10.0,26.3,7.71,29.82,79.0,32.0,19.0,22.020767692166455,12.0,12.0,3.0
2024-03-26,0.4,8.6,24.7,5.58,29.94,86.0,28.0,17.0,22.020767692166455,12.0,11.0,2.0
2024-03-27,0.08,10.0,25.0,7.94,29.95,83.0,25.0,21.0,26.02454363619672,13.0,11.0,2.0
2024-03-28,0.95,5.9,24.4,5.78,29.87,89.0,31.0,25.0,26.02454363619672,12.0,12.0,3.0
2024-03-29,1.9,7.8,24.5,5.0,29.88,88.0,38.0,35.0,28.02643160821185,12.0,13.0,4.0
2024-03-30,0.1,8.3,27.6,5.7,29.81,74.0,54.0,23.0,28.02643160821185,11.0,13.0,3.0
2024-03-31,0.0,10.0,29.7,9.48,29.72,62.0,35.0,25.0,28.02643160821185,12.0,12.0,3.0
2024-04-01,0.0,10.0,30.3,8.15,29.64,56.0,39.0,32.0,24.02265566418159,13.0,13.0,3.0
2024-04-02,0.0,10.0,30.3,9.25,29.61,55.0,48.0,30.0,24.02265566418159,13.0,13.0,3.0
2024-04-03,0.0,10.0,30.8,9.42,29.62,54.0,45.0,29.0,22.020767692166455,12.0,13.0,3.0
2024-04-04,0.0,10.0,30.1,9.8,29.64,60.0,43.0,20.5,22.020767692166455,12.0,13.0,3.0
2024-04-05,0.0,10.0,27.7,8.38,29.67,73.0,30.0,12.0,20.018879720151325,15.0,12.0,3.0
2024-04-06,0.03,9.3,26.5,6.7,29.77,82.0,17.0,15.0,24.02265566418159,15.0,12.0,2.0
2024-04-07,0.0,10.0,26.8,7.0,29.7,79.0,21.0,12.0,26.02454363619672,15.0,11.0,2.0
2024-04-08,3.28,7.7,25.9,8.71,29.83,89.0,18.0,15.0,28.02643160821185,15.0,11.0,2.0
2024-04-09,3.35,5.3,23.6,6.42,29.92,95.0,37.0,18.0,38.03587146828752,15.0,11.0,2.0
2024-04-10,0.41,7.7,25.0,7.87,29.93,85.0,56.0,21.0,40.03775944030265,15.0,11.0,2.0
2024-04-11,0.05,8.7,26.0,8.5,29.9,82.0,61.0,24.0,38.03587146828752,15.0,12.0,3.0
2024-04-12,0.02,9.0,26.3,8.61,29.85,81.0,47.0,27.0,30.028319580226984,15.0,12.0,3.0
2024-04-13,0.0,8.7,26.6,8.11,29.78,79.0,37.0,30.0,38.03587146828752,15.0,12.0,3.0
2024-04-14,0.0,10.0,27.1,7.17,29.78,76.0,43.0,40.0,48.04531132836318,15.0,12.0,2.0
2024-04-15,5.38,9.8,27.2,8.8,29.8,79.0,61.0,36.0,54.050975244408576,15.0,12.0,2.0
2024-04-16,0.05,10.0,27.2,8.2,29.79,78.0,55.0,30.0,40.03775944030265,15.0,12.0,2.0
2024-04-17,0.38,10.0,27.3,7.69,29.7,79.0,46.0,27.0,38.03587146828752,16.0,12.0,2.0
2024-04-18,0.07,9.7,27.5,7.11,29.67,80.0,40.0,28.0,30.028319580226984,15.0,12.0,2.0
2024-04-19,0.0,10.0,30.2,7.48,29.59,63.0,43.0,32.0,22.020767692166455,15.0,13.0,2.0
2024-04-20,0.02,10.0,32.2,11.69,29.56,50.0,48.0,31.833333333333332,30.028319580226984,15.0,13.0,2.0
2024-04-21,0.0,10.0,31.0,7.48,29.58,56.0,105.0,31.666666666666668,54.0,15.0,13.0,2.0
2024-04-22,0.0,10.0,28.4,9.47,29.61,72.0,67.0,31.5,56.0,15.0,13.0,2.0
2024-04-23,0.0,8.7,27.5,8.34,29.64,81.0,86.0,31.333333333333332,57.0,15.0,14.0,3.0
2024-04-24,0.41,7.5,27.7,7.29,29.69,83.0,82.0,31.166666666666668,53.0,15.0,14.0,3.0
2024-04-25,0.11,7.7,27.8,7.7,29.64,83.0,25.0,31.0,55.0,15.0,14.0,3.0
2024-04-26,0.0,10.0,32.3,9.65,29.53,54.0,46.0,38.0,62.0,15.0,14.0,4.0
2024-04-27,0.0,10.0,35.4,13.15,29.56,36.0,60.0,36.0,60.0,15.0,14.0,3.0
2024-04-28,0.0,10.0,34.1,9.72,29.59,40.0,57.0,17.0,60.0,15.0,13.0,2.0
2024-04-29,0.0,10.0,33.8,11.9,29.6,45.0,24.0,18.166666666666668,62.0,15.0,13.0,2.0
2024-04-30,0.0,10.0,35.3,12.88,29.5,38.0,26.0,19.333333333333332,65.0,15.0,13.0,2.0
2024-05-01,0.34,9.9,29.5,13.28,29.6,67.0,43.0,20.5,56.0,15.0,13.0,2.0
2024-05-02,3.08,9.3,28.7,8.89,29.71,83.0,25.0,21.666666666666668,38.0,15.0,12.0,3.0
2024-05-03,11.31,8.6,26.8,6.89,29.74,88.0,31.0,22.833333333333336,41.0,15.0,12.0,3.0
2024-05-04,11.77,8.1,28.5,9.23,29.68,78.0,31.0,24.0,50.0,15.0,12.0,3.0
2024-05-05,0.83,9.9,28.5,7.19,29.69,78.0,34.0,29.0,46.0,15.0,13.0,3.0
2024-05-06,0.79,8.0,27.6,7.53,29.8,84.0,43.0,16.0,39.0,15.0,13.0,3.0
2024-05-07,0.1,8.3,27.7,7.98,29.85,80.0,24.0,10.0,41.0,15.0,13.0,3.0
2024-05-08,0.01,9.7,27.2,8.12,29.86,81.0,16.0,12.0,42.0,15.0,13.0,3.0
2024-05-09,1.47,9.8,26.7,7.84,29.87,81.0,18.0,18.0,41.0,15.0,13.0,3.0
2024-05-10,14.61,9.0,26.0,5.33,29.87,87.0,26.0,16.8,37.0,15.0,13.0,3.0
2024-05-11,3.25,9.5,26.6,7.75,29.83,82.0,20.0,15.6,38.0,15.0,13.0,3.0
2024-05-12,13.68,9.4,27.5,5.98,29.81,83.0,21.0,14.4,39.0,15.0,12.0,2.0
2024-05-13,11.21,9.2,26.2,5.26,29.85,89.0,10.0,13.2,34.0,15.0,12.0,2.0
2024-05-14,2.88,9.7,27.1,6.7,29.85,81.0,15.0,12.0,35.0,15.0,12.0,2.0
2024-05-15,0.6,9.8,27.4,6.78,29.87,80.0,19.0,15.0,36.0,15.0,13.0,3.0
2024-05-16,4.37,8.8,27.4,6.63,29.87,80.0,22.0,9.0,41.0,15.0,11.0,2.0
2024-05-17,4.7,10.0,26.9,7.9,29.81,83.0,13.0,6.0,55.0,15.0,12.0,3.0
2024-05-18,0.44,9.9,28.6,6.12,29.66,80.0,10.0,13.0,69.0,15.0,12.0,2.0
2024-05-19,11.95,9.6,29.4,7.17,29.6,78.0,18.0,10.0,58.0,15.0,12.0,2.0
2024-05-20,39.95,8.6,26.5,7.73,29.7,89.0,15.0,16.0,48.0,15.0,13.0,4.0
2024-05-21,6.85,9.7,26.4,6.42,29.77,84.0,23.0,13.0,52.0,15.0,12.0,2.0
2024-05-22,2.39,10.0,26.4,5.71,29.77,82.0,20.0,17.0,67.0,15.0,12.0,2.0
2024-05-23,0.5,10.0,25.8,5.84,29.75,84.0,26.0,16.0,78.0,15.0,13.0,3.0
2024-05-24,2.07,8.9,25.7,4.65,29.75,88.0,24.0,11.0,60.0,15.0,13.0,3.0
2024-05-25,0.6,10.0,27.7,6.38,29.73,80.0,17.0,12.0,60.0,15.0,12.0,1.0
2024-05-26,1.25,9.8,27.5,5.53,29.69,82.0,17.0,11.0,75.0,15.0,12.0,2.0
2024-05-27,0.0,10.0,31.0,9.03,29.58,67.0,16.0,16.0,66.0,14.0,14.0,3.0
2024-05-28,0.0,10.0,30.1,9.9,29.56,65.0,23.0,17.0,52.0,14.0,15.0,4.0
2024-05-29,0.0,10.0,32.1,12.23,29.53,61.0,23.0,19.0,53.0,15.0,14.0,3.0
2024-05-30,9.77,9.7,31.2,8.4,29.54,70.0,27.0,16.0,41.0,15.0,14.0,3.0
2024-05-31,77.94,8.2,25.4,9.11,29.67,94.0,23.0,16.0,51.0,15.0,15.0,4.0
2024-06-01,6.43,9.9,26.1,7.06,29.72,88.0,24.0,10.0,71.0,14.0,13.0,2.0
2024-06-02,1.82,9.5,26.8,10.2,29.7,84.0,15.0,10.0,71.0,14.0,12.0,1.0
2024-06-03,0.0,10.0,29.7,15.02,29.63,69.0,14.0,11.0,60.0,14.0,13.0,2.0
2024-06-04,0.2,10.0,30.9,8.78,29.64,66.0,15.0,12.0,55.0,14.0,14.0,2.0
2024-06-05,0.39,10.0,30.5,5.79,29.69,66.0,15.0,14.0,62.0,14.0,14.0,2.0
2024-06-06,9.44,9.3,28.0,7.97,29.74,85.0,20.0,12.0,78.0,14.0,13.0,2.0
2024-06-07,0.0,10.0,28.9,4.25,29.66,77.0,16.0,12.0,66.0,14.0,13.0,2.0
2024-06-08,0.02,10.0,29.9,5.9,29.6,70.0,16.0,9.0,62.0,14.0,13.0,2.0
2024-06-09,0.99,9.3,29.6,6.73,29.61,70.0,13.0,10.0,65.0,14.0,13.0,1.0
2024-06-10,2.4,9.8,29.2,6.74,29.64,76.0,15.0,9.0,59.0,15.0,13.0,2.0
2024-06-11,0.0,10.0,29.4,12.5,29.67,72.0,12.0,8.0,57.0,14.0,13.0,2.0
2024-06-12,0.0,10.0,30.4,15.67,29.65,66.0,10.0,8.0,67.0,15.0,13.0,2.0
2024-06-13,0.0,10.0,31.8,16.11,29.58,58.0,11.0,12.0,67.0,14.0,13.0,2.0
2024-06-14,0.0,10.0,32.0,14.74,29.54,57.0,18.0,14.0,74.0,15.0,14.0,2.0
2024-06-15,0.01,9.9,31.5,7.0,29.56,65.0,19.0,16.0,75.0,15.0,13.0,2.0
2024-06-16,0.12,10.0,30.3,5.06,29.62,69.0,20.0,13.0,72.0,15.0,13.0,1.0
2024-06-17,0.03,10.0,32.7,9.09,29.59,57.0,16.0,10.0,73.0,15.0,13.0,2.0
2024-06-18,0.11,10.0,32.5,12.4,29.56,57.0,12.0,12.0,69.0,15.0,14.0,2.0
2024-06-19,0.0,10.0,32.5,12.05,29.54,57.0,16.0,11.0,61.0,14.0,14.0,2.0
2024-06-20,0.0,10.0,33.0,7.99,29.53,55.0,16.0,14.0,55.0,15.0,17.0,2.0
2024-06-21,0.02,10.0,32.3,8.47,29.54,61.0,20.0,13.0,55.0,15.0,20.0,1.0
2024-06-22,1.11,9.8,31.1,9.17,29.56,68.0,19.0,9.0,46.0,15.0,20.0,2.0
2024-06-23,11.59,9.0,28.8,5.95,29.59,80.0,13.0,5.0,49.0,15.0,21.0,2.0
2024-06-24,2.72,9.2,27.6,7.17,29.6,81.0,8.0,9.0,57.0,15.0,24.0,3.0
2024-06-25,2.75,9.9,28.5,9.85,29.63,74.0,12.0,10.0,53.0,15.0,24.0,2.0
2024-06-26,9.01,9.8,28.2,9.15,29.7,77.0,14.0,11.0,45.0,15.0,26.0,3.0
2024-06-27,6.01,9.6,28.1,6.15,29.74,82.0,16.0,8.0,48.0,15.0,26.0,1.0
2024-06-28,0.08,10.0,29.8,6.99,29.68,73.0,12.0,10.0,68.0,15.0,27.0,1.0
2024-06-29,0.14,10.0,31.8,11.38,29.61,61.0,14.0,7.0,67.0,15.0,28.0,2.0
2024-06-30,0.03,10.0,32.2,14.29,29.59,59.0,10.0,10.0,52.0,15.0,30.0,1.0
2024-07-01,0.0,10.0,32.0,12.55,29.58,58.0,14.0,7.0,56.0,15.0,33.0,2.0
2024-07-02,0.0,10.0,31.1,12.05,29.59,58.0,10.0,10.0,53.0,15.0,33.0,1.0
2024-07-03,0.32,9.9,29.9,8.6,29.7,66.0,14.0,10.0,43.0,15.0,32.0,1.0
2024-07-04,4.62,9.8,28.9,7.96,29.74,76.0,14.0,9.0,65.0,15.0,32.0,1.0
2024-07-05,0.68,9.9,29.3,8.63,29.67,73.0,12.0,9.0,68.0,15.0,32.0,1.0
2024-07-06,0.49,9.8,29.7,9.12,29.64,71.0,13.0,10.0,56.0,15.0,32.0,1.0
2024-07-07,0.7,10.0,30.0,9.96,29.66,70.0,14.0,7.0,49.0,17.0,7.0,4.0
2024-07-08,0.05,10.0,29.9,8.25,29.64,71.0,10.0,9.0,67.0,17.0,7.0,4.0
2024-07-09,0.47,9.9,30.8,7.47,29.64,65.0,13.0,10.0,70.0,19.0,7.0,3.0
2024-07-10,0.41,10.0,30.9,10.31,29.63,64.0,14.0,9.0,59.0,19.0,8.0,6.0
2024-07-11,0.89,9.9,31.4,10.05,29.6,61.0,11.0,7.0,70.0,19.0,8.0,5.0
2024-07-12,1.22,9.9,30.9,8.26,29.53,65.0,9.0,6.0,76.0,19.0,8.0,4.0
2024-07-13,1.76,9.8,30.5,9.77,29.51,67.0,9.0,8.0,52.0,19.0,9.0,3.0
2024-07-14,3.49,9.5,27.6,7.56,29.61,81.0,11.0,7.0,29.0,19.0,9.0,3.0
2024-07-15,33.06,8.5,27.2,13.09,29.63,87.0,11.0,4.0,40.0,19.0,8.0,5.0
2024-07-16,30.25,8.8,27.3,4.5,29.64,85.0,6.0,8.0,64.0,19.0,9.0,4.0
2024-07-17,13.89,7.6,26.9,7.77,29.64,88.0,11.0,10.0,67.0,19.0,10.0,3.0
2024-07-18,20.18,8.7,27.4,4.92,29.62,86.0,15.0,8.0,48.0,19.0,10.0,3.0
2024-07-19,4.3,9.3,27.8,7.43,29.61,81.0,11.0,7.0,42.0,19.0,10.0,3.0
2024-07-20,7.14,9.2,28.3,7.27,29.63,80.0,9.0,6.0,25.0,19.0,11.0,3.0
2024-07-21,16.41,9.4,27.8,7.63,29.65,84.0,8.0,14.0,33.0,19.0,12.0,3.0
2024-07-22,2.79,9.7,28.4,6.27,29.6,81.0,22.0,10.0,41.0,19.0,12.0,2.0
2024-07-23,2.89,9.0,27.7,12.63,29.51,78.0,13.0,8.0,30.0,19.0,13.0,2.0
2024-07-24,0.35,10.0,28.6,17.15,29.43,74.0,11.0,9.0,24.0,19.0,14.0,2.0
2024-07-25,21.45,8.5,25.9,9.11,29.41,88.0,13.0,7.0,20.0,19.0,15.0,2.0
2024-07-26,1.0,9.8,28.9,15.79,29.43,72.0,10.0,7.0,32.0,19.0,15.0,2.0
2024-07-27,0.0,10.0,29.4,14.59,29.5,69.0,9.0,8.0,36.0,19.0,16.0,2.0
2024-07-28,2.37,9.8,30.0,8.35,29.52,69.0,10.0,11.0,33.0,19.0,23.0,2.0
2024-07-29,5.67,8.4,26.2,7.77,29.58,87.0,15.0,6.0,35.0,19.0,18.0,3.0
2024-07-30,0.54,10.0,26.7,12.99,29.63,80.0,9.0,11.0,39.0,19.0,21.0,2.0
