date_time,totalprecip_mm,avgvis_km,temp_c,wind_kph,pressure_in,humidity,pm2.5,pm10,o3,no2,so2,co
2010-09-11,0.0,10.0,28.3,9.12,29.75,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-12,9.34,8.1,27.1,8.3,29.78,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-13,16.12,9.2,25.9,10.68,29.75,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-14,17.89,7.4,25.6,12.25,29.78,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-15,7.8,8.4,26.3,7.17,29.82,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-16,5.01,9.2,26.1,5.67,29.82,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-17,1.5,9.6,26.6,5.97,29.8,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-18,1.0,9.6,26.7,6.33,29.79,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-19,1.0,9.5,27.6,6.33,29.75,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-20,0.2,10.0,28.6,9.48,29.68,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-21,0.0,10.0,28.9,13.27,29.69,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-22,0.0,9.5,28.5,7.12,29.74,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-23,29.5,7.8,26.8,9.55,29.81,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-24,3.1,9.9,26.7,8.89,29.83,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-25,0.8,9.6,27.7,8.08,29.83,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-26,8.2,9.3,27.6,6.75,29.86,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-27,8.7,9.5,27.1,5.8,29.85,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-28,9.1,9.5,26.6,6.65,29.86,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-29,9.9,9.3,26.8,9.24,29.86,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-09-30,13.1,8.4,26.5,11.19,29.85,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-01,21.0,8.9,26.1,8.13,29.82,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-02,77.16,5.3,25.7,17.07,29.8,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-03,196.36,4.0,24.9,30.52,29.8,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-04,249.89,4.8,22.8,33.04,29.77,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-05,156.9,6.1,20.8,25.21,29.83,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-06,7.6,5.3,22.6,17.43,29.87,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-07,26.2,9.6,24.8,14.02,29.84,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-08,0.0,10.0,25.5,11.55,29.82,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-09,0.0,9.8,26.3,7.2,29.75,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-10,1.2,10.0,28.0,7.51,29.7,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-11,0.4,10.0,27.7,8.7,29.77,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-12,13.6,9.3,26.7,4.07,29.83,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-13,16.5,10.0,26.2,7.16,29.8,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-14,18.1,9.6,25.9,9.66,29.78,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-15,137.24,5.3,25.2,25.88,29.79,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-16,203.72,4.7,23.7,18.91,29.76,94.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-17,117.8,6.5,23.6,13.4,29.81,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-18,52.44,8.2,23.6,17.12,29.85,94.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-19,113.73,6.2,23.8,14.52,29.88,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-20,0.0,10.0,24.2,15.89,29.84,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-21,0.0,10.0,23.8,12.5,29.8,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-22,0.2,10.0,23.6,9.55,29.78,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-23,0.0,10.0,23.7,5.87,29.77,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-24,0.0,9.8,24.7,5.72,29.78,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-25,0.1,10.0,25.2,7.36,29.87,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-26,14.4,8.8,24.3,17.11,29.95,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-27,47.23,6.9,22.4,24.91,30.03,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-28,15.0,5.9,20.2,18.05,30.07,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-29,16.3,6.9,19.5,18.97,30.12,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-30,3.6,8.4,19.4,21.14,30.15,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-10-31,0.2,9.4,20.1,17.06,30.08,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-01,3.2,9.2,20.4,16.24,30.01,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-02,11.6,7.6,20.8,18.24,30.02,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-03,0.5,10.0,21.5,19.71,30.07,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-04,0.8,10.0,20.9,19.13,30.05,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-05,0.5,5.8,20.3,14.46,30.03,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-06,3.7,7.5,20.5,9.67,29.99,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-07,0.4,10.0,21.5,9.22,29.99,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-08,0.0,10.0,21.7,12.07,30.04,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-09,1.2,10.0,21.7,13.77,30.08,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-10,0.0,10.0,21.8,8.78,30.03,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-11,5.3,10.0,22.0,12.35,29.99,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-12,0.0,10.0,21.3,9.34,29.92,71.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-13,2.2,9.7,21.6,12.85,29.95,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-14,16.3,6.5,21.8,12.79,30.02,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-15,60.47,6.9,22.4,17.85,30.03,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-16,19.84,7.2,21.6,16.18,30.02,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-17,6.0,8.0,21.5,11.83,30.0,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-18,3.0,7.1,21.7,11.42,29.99,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-19,6.73,8.9,21.6,12.78,29.98,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-20,0.0,10.0,21.4,7.23,29.86,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-21,0.0,10.0,22.5,6.73,29.81,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-22,5.2,9.4,23.2,8.2,29.85,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-23,13.1,9.9,23.0,5.24,29.89,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-24,1.8,10.0,23.0,6.1,29.93,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-25,38.6,7.3,22.1,15.56,29.98,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-26,24.5,8.4,21.4,13.15,29.98,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-27,13.0,9.3,21.4,7.74,29.97,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-28,2.7,8.9,21.5,9.41,29.98,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-29,11.7,9.3,22.1,12.29,29.98,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-11-30,5.9,9.6,21.4,12.92,29.95,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-01,7.0,9.3,21.0,10.88,29.95,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-02,1.6,9.9,20.3,11.65,30.0,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-03,1.8,8.9,20.5,13.22,30.03,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-04,0.4,10.0,20.2,9.61,29.96,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-05,0.0,10.0,21.0,5.4,29.89,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-06,5.8,7.4,22.1,9.9,29.95,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-07,6.79,8.6,21.0,21.11,30.03,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-08,0.0,7.8,18.2,11.29,30.03,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-09,0.0,10.0,18.8,5.68,29.92,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-10,0.0,10.0,21.3,9.36,29.81,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-11,0.0,10.0,22.5,9.27,29.77,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-12,0.0,10.0,24.0,11.45,29.71,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-13,0.0,10.0,25.0,8.93,29.76,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-14,0.1,7.7,24.3,6.54,29.83,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-15,17.5,6.8,24.4,8.24,29.81,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-16,20.68,8.0,14.4,26.42,30.12,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-17,0.0,10.0,14.5,10.7,30.1,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-18,0.0,10.0,17.0,7.1,29.97,74.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-19,0.0,8.4,19.8,6.11,30.0,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-20,0.4,10.0,21.1,5.3,29.95,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-21,6.1,8.8,21.3,8.67,29.89,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-22,8.8,6.8,20.6,11.85,29.89,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-23,0.0,8.7,21.3,8.11,29.88,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-24,0.0,10.0,22.0,9.97,29.85,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-25,13.5,9.4,20.8,13.5,29.92,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-26,5.06,6.8,15.1,19.16,30.11,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-27,0.0,10.0,16.2,7.5,30.03,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-28,0.0,10.0,17.5,4.79,29.98,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-29,0.0,9.4,19.2,5.92,29.96,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-30,2.8,8.9,19.7,10.02,30.03,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2010-12-31,0.8,10.0,19.0,10.0,29.99,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-01,0.1,5.0,18.7,5.3,29.94,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-02,1.5,7.6,20.6,4.83,29.93,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-03,16.6,6.7,20.2,12.69,29.97,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-04,6.0,7.1,18.4,16.55,30.01,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-05,0.5,3.9,18.4,10.39,29.98,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-06,10.5,8.2,17.6,20.18,30.08,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-07,6.4,8.1,15.4,18.75,30.13,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-08,0.0,7.6,16.2,12.13,30.05,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-09,16.7,7.6,16.9,18.65,30.06,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-10,7.2,5.5,15.4,15.51,30.05,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-11,5.2,8.0,13.5,19.99,30.03,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-12,3.0,7.4,12.7,12.83,30.02,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-13,0.0,7.3,15.2,7.5,29.99,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-14,2.6,9.9,17.1,8.9,29.99,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-15,15.1,5.4,15.9,19.03,30.14,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-16,2.8,7.5,14.8,12.5,30.14,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-17,3.4,7.4,15.5,13.31,30.09,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-18,0.5,7.5,16.5,13.67,30.03,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-19,1.2,4.3,17.7,11.26,29.98,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-20,6.0,4.8,18.0,14.65,29.99,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-21,3.8,7.5,14.8,13.59,30.06,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-22,0.0,3.6,16.4,8.41,30.04,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-23,6.8,5.4,17.4,13.69,30.09,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-24,4.5,6.4,15.6,16.01,30.13,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-25,4.4,7.2,16.2,12.5,30.13,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-26,11.8,8.1,17.0,14.67,30.14,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-27,7.8,6.8,16.9,13.84,30.14,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-28,16.3,8.8,16.4,18.98,30.16,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-29,10.5,6.8,14.2,18.33,30.2,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-30,9.6,5.9,14.9,16.64,30.19,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-01-31,7.6,6.5,15.3,14.35,30.17,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-01,5.3,4.5,14.9,15.84,30.13,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-02,0.5,7.3,14.8,9.43,30.1,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-03,0.2,10.0,15.9,5.49,30.05,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-04,0.1,10.0,17.8,6.11,30.0,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-05,2.8,10.0,18.6,5.78,29.99,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-06,0.0,10.0,18.7,7.96,29.93,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-07,0.0,10.0,19.4,10.17,29.8,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-08,0.0,10.0,20.1,5.81,29.7,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-09,0.0,10.0,21.7,7.05,29.68,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-10,0.0,7.7,21.7,7.52,29.77,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-11,5.7,4.4,20.8,9.34,29.9,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-12,16.5,5.1,19.4,12.91,29.94,94.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-13,6.1,5.1,18.4,15.05,29.94,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-14,7.5,4.6,16.0,14.14,30.03,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-15,0.7,7.3,17.5,8.28,29.99,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-16,0.0,7.7,18.8,7.55,29.92,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-17,1.7,5.8,20.0,9.55,29.9,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-18,0.1,6.0,20.0,8.85,29.89,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-19,2.8,3.2,20.3,10.06,29.93,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-20,1.9,4.0,18.9,10.58,30.01,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-21,0.0,7.8,18.9,5.69,29.98,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-22,0.0,7.7,20.3,5.52,29.96,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-23,0.5,6.3,21.3,6.44,29.95,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-24,0.4,10.0,21.5,8.72,29.9,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-25,0.0,9.8,21.8,10.31,29.87,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-26,0.2,8.7,21.5,9.68,29.92,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-27,0.5,8.2,20.5,10.31,29.96,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-02-28,0.0,9.7,21.2,11.18,29.89,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-01,0.4,10.0,20.9,7.31,29.9,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-02,0.0,8.7,20.2,6.42,29.96,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-03,6.1,7.8,21.0,10.34,29.91,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-04,3.5,7.8,20.6,11.68,29.88,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-05,0.0,8.9,21.5,8.81,29.87,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-06,0.0,8.0,22.4,8.98,29.9,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-07,8.6,7.6,19.5,14.45,29.98,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-08,3.5,3.3,18.1,12.91,30.0,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-09,2.6,7.2,19.1,11.23,30.03,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-10,3.7,6.9,18.5,12.97,30.07,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-11,3.0,3.9,19.3,8.89,30.02,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-12,1.0,5.5,20.2,6.34,29.98,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-13,0.0,8.4,21.3,8.03,29.9,89.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-14,0.0,9.7,21.5,8.38,29.88,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-15,9.2,7.5,19.5,17.55,30.01,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-16,10.0,8.0,12.9,28.91,30.16,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-17,5.6,4.9,12.9,20.51,30.14,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-18,2.8,7.5,14.6,10.1,30.01,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-19,0.0,10.0,18.5,8.67,29.86,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-20,0.0,10.0,22.2,8.02,29.77,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-21,0.0,9.7,23.5,6.92,29.77,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-22,11.3,6.4,20.9,13.53,29.94,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-23,4.9,5.3,17.6,15.85,30.06,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-24,12.4,5.4,17.0,15.37,30.09,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-25,15.7,7.0,15.9,17.81,30.15,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-26,15.5,5.3,16.0,14.52,30.14,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-27,7.0,6.8,15.2,15.5,30.14,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-28,9.2,7.7,14.8,14.83,30.16,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-29,17.6,8.1,14.9,16.11,30.17,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-30,18.8,6.7,14.6,10.29,30.12,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-03-31,1.5,8.3,17.0,5.48,30.02,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-01,0.0,9.7,18.7,7.34,29.94,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-02,0.5,6.0,20.0,6.97,29.92,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-03,0.1,6.0,20.7,9.05,29.9,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-04,0.5,5.0,20.7,6.38,29.94,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-05,0.7,5.0,21.0,7.65,29.96,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-06,0.0,6.9,21.9,9.7,29.92,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-07,0.0,4.1,22.2,8.53,29.93,94.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-08,1.4,5.2,21.6,7.2,29.98,93.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-09,0.2,3.0,20.7,7.05,30.04,92.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-10,0.0,10.0,21.1,6.98,30.0,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-11,0.2,7.7,21.2,7.46,29.94,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-12,0.7,8.1,21.0,6.78,29.96,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-13,0.5,6.0,21.7,8.5,29.94,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-14,0.0,6.7,22.7,7.84,29.83,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-15,0.0,8.3,24.6,8.97,29.74,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-16,0.0,10.0,25.8,7.68,29.74,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-17,8.7,9.7,25.9,6.54,29.73,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-18,24.2,8.4,22.7,8.06,29.82,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-19,0.0,10.0,22.6,8.81,29.89,79.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-20,0.5,8.7,22.6,9.37,29.89,81.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-21,0.3,7.2,24.2,11.09,29.84,88.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-22,7.38,8.7,24.0,8.44,29.84,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-23,7.1,9.0,22.6,9.53,29.91,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-24,0.0,9.7,22.1,10.5,29.92,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-25,0.0,9.3,22.5,7.86,29.88,83.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-26,0.2,10.0,24.3,8.54,29.78,80.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-27,5.0,9.5,25.0,6.3,29.74,85.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-28,17.2,8.8,24.5,6.18,29.76,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-29,0.6,7.9,24.6,8.18,29.78,91.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-04-30,1.0,9.7,26.7,8.3,29.77,77.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-01,2.9,9.7,26.8,8.74,29.76,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-02,0.0,9.8,28.0,10.16,29.73,69.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-03,5.9,8.4,27.0,8.4,29.73,76.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-04,10.23,7.3,25.0,9.43,29.81,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-05,9.81,6.9,25.5,6.96,29.78,87.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-06,0.9,10.0,27.7,7.24,29.73,75.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-07,0.0,9.8,28.7,10.47,29.66,68.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-08,0.2,10.0,29.2,9.91,29.63,67.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-09,0.6,10.0,28.8,12.67,29.63,66.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-10,0.0,10.0,28.5,11.82,29.64,73.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-11,0.0,10.0,28.7,11.86,29.63,72.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-12,2.18,9.3,28.0,6.67,29.69,78.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-13,18.61,8.0,26.1,9.32,29.75,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-14,15.87,5.8,25.7,8.3,29.8,90.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-15,8.44,8.8,26.5,5.92,29.86,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-16,18.32,8.4,26.0,11.55,29.91,84.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-17,0.0,9.9,24.4,6.46,29.88,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-18,2.0,9.1,25.0,4.85,29.8,70.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-19,20.42,7.3,25.2,6.35,29.78,82.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-20,15.9,8.7,25.9,7.03,29.71,86.0,NaN,NaN,NaN,NaN,NaN,NaN
2011-05-21,0.0,9.8,28.0,9.53,29.63,73.0,NaN,NaN,NaN,NaN,NaN,NaN
